2104, 258, 69.36339569, 15.91151047, 4142.50, 13, 1458.750, 155, 117, 57528.27, 38.62, -97, 3
2108, 259, 69.36357880, 15.91002178, 4163.50, 13, 1466.875, 147, 117, 57371.07, 38.71, -92, 1
2111, 260, 69.36389160, 15.90828323, 4185.00, 13, 1474.000, 154, 117, 57219.43, 38.65, -91, 3
2115, 261, 69.36409760, 15.90677834, 4204.50, 13, 1483.063, 155, 117, 57093.41, 38.33, -91, 3
2119, 262, 69.36436462, 15.90519142, 4220.00, 13, 1491.125, 155, 117, 56919.28, 38.66, -90, 3
2123, 263, 69.36461639, 15.90402126, 4240.50, 13, 1498.375, 155, 117, 0.00, 38.82, -90, 1
2127, 264, 69.36484528, 15.90247631, 4261.50, 13, 1506.938, 154, 117, 56619.41, 39.13, -98, 3
2131, 265, 69.36515808, 15.90082836, 4287.00, 13, 1516.188, 154, 118, 56408.21, 39.04, -91, 3
2135, 266, 69.36550140, 15.89929962, 4302.50, 13, 1524.000, 186, 118, 56286.02, 39.65, -97, 1
2139, 267, 69.36579132, -1.00000000, 4322.50, 13, 1532.563, 154, 118, 56103.45, 43.01, -97, 0
2143, 268, 69.36610413, 15.89618206, 4342.00, 13, 1540.438, 154, 119, 55956.84, 39.71, -94, 3
2147, 269, 69.36631012, 15.89512157, 4363.00, 13, 1550.625, 154, 119, 55776.42, 40.03, -92, 3
2151, 270, 69.36659241, 15.89384651, 4382.00, 13, 1561.125, 154, 119, 55642.27, 39.94, -89, 3
2155, 271, 69.36690521, 15.89227295, 4402.00, 13, 1570.125, 154, 119, 55440.91, 40.20, -90, 3
2159, 272, 69.36708069, 15.89049816, 4427.50, 12, 1581.063, 154, 120, 55256.06, 40.40, -92, 3
2163, 273, 69.36722565, -15.88892841, 4451.00, 13, 1591.188, 154, 121, 55058.46, 40.33, -96, 2
2167, 274, 69.36760712, 15.88733482, 4473.00, 13, 1599.188, 154, 121, 54918.67, 40.06, -92, 3
2171, 275, 69.36783600, 15.88594341, 4494.00, 12, 1606.438, 154, 121, 54731.02, 39.51, -93, 3
2175, 276, 69.36809540, -15.88461304, 4520.50, 13, 1616.813, 147, 121, 0.00, 39.04, -90, 0
2179, 277, 69.36846924, 15.88300323, 4547.50, 13, 1625.625, 154, 122, 54324.04, 38.82, -91, 3
2183, 278, 69.36880493, 15.88141155, 4568.50, 13, 1633.563, 154, 122, -1.00, 88.41, -92, 1
2187, 279, 69.36903381, 15.87989807, 4593.00, 13, 1643.625, 154, 121, 53921.28, 38.13, -96, 3
2191, 280, 69.36920929, -1.00000000, 4619.00, 13, 1652.813, 154, 120, 53711.67, 37.70, -93, 0
